clipID,studentID,helpRequestCount,attemptCount,rightStepCount,notRightStepCount,wrongStepCount,bugStepCount,DidNotThinkBeforeHelpRequest,ThoughtBeforeHelpRequest,ReadingHelpMessage,ScanningHelpMessage,SearchingForBottomOutHint,ThoughtBeforeStepAttempt,GuessingStep,ThoughtAboutDuringLastStep,ThoughtAboutStepButFlawInProcedure,GuessingStepWithValuesFromProblem,DidNotReadErrorMessage,ReadErrorMessage,ThoughtAboutError,SwitchedContextBeforeRight,RepeatedStep,SameAnswerDifferentContext,SameAnswerSameContextDifferentAction,SimilarAnswerInputs,NotRepeatedStep,DidNotSwitchContext,sameWrongAnswerDifferentContext,repeatedSimilarAnswers,notRightSimilarNotRightSameAnswerDiffContext,repeatedWrongGuessesPattern,notRightSimilarNotRightGuess,bottomOutNotRightSimilarNotRight,notRightSameDiffNotRightContextSwitch,bugSameDiffRightBug,isNotRightSimilarNotRightContextSwitchNotRight,isNotRightContextSwitchNotRightSimilarNotRight,notRightSimilarNotRightQuickHelpNotRight,helpRepeatedNotRightOneSimilar,repeatedNotRightOneSimilarQuickHelp
66715,g209g5Vve6,0,5,4,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108317,y8BlGe62E7,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55010,N9hs21hUG5O,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17358,N46z59pQP58,1,4,3,1,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
54695,N9hs21hUG5O,0,5,1,4,3,1,0,0,0,0,0,3,1,0,1,0,1,0,2,1,0,0,0,3,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0
108387,y8BlGe62E7,1,9,5,4,4,0,1,0,0,0,1,4,4,0,0,0,0,0,3,2,0,0,0,2,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0
169637,N7oiAa7MlW2,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148406,N668lBbaKFE,0,5,1,4,2,2,0,0,0,0,0,4,0,0,2,0,0,2,3,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
119834,N0jSb6S70X1,2,8,4,4,2,2,1,1,0,0,1,4,3,0,1,1,1,1,2,3,0,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
273426,mNzo8mGzu9,0,5,4,1,0,1,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128824,N1to8tgu4IT,1,4,3,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381296,LM96hW22T2,3,7,3,4,4,0,2,1,0,2,1,2,4,0,0,0,0,0,0,2,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
54575,N9hs21hUG5O,0,5,4,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103181,XqBaV46VbC,0,5,3,2,1,1,0,0,0,0,0,4,0,0,1,0,1,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306861,N39Uc7ru04l,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395284,XJyS25Yg27,0,5,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103140,XqBaV46VbC,0,5,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103258,XqBaV46VbC,1,4,1,3,3,0,0,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306671,N39Uc7ru04l,0,5,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151532,N6Ax4SKe470,1,4,2,2,2,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
261676,ey9rvMnU57,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54777,N9hs21hUG5O,1,4,0,4,3,1,1,0,1,0,0,2,1,0,1,0,0,0,1,1,0,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1
103247,XqBaV46VbC,0,5,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261499,ey9rvMnU57,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108414,y8BlGe62E7,1,4,4,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151959,N6Ax4SKe470,0,5,2,3,1,2,0,0,0,0,0,4,0,0,2,0,0,1,2,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103165,XqBaV46VbC,0,5,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290337,N34f4oB5Cod,1,4,3,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188769,N9493h91NUB,0,5,2,3,2,1,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0
167287,N6O31vedZbI,0,5,4,1,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39971,N6W08a98ZQV,1,4,1,3,1,2,1,0,0,1,0,2,1,0,1,1,2,0,1,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
324365,N77y7iIIXuv,1,4,0,4,3,1,1,0,0,1,0,2,1,0,1,0,0,0,1,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
103497,XqBaV46VbC,0,5,2,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0
151643,N6Ax4SKe470,1,9,5,4,3,1,1,0,0,0,1,1,7,0,0,1,1,0,0,1,1,1,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
108301,y8BlGe62E7,0,5,2,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,1,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0
324268,N77y7iIIXuv,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381054,LM96hW22T2,2,3,1,2,0,2,2,0,0,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17643,N46z59pQP58,0,5,3,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306456,N39Uc7ru04l,2,3,1,2,2,0,0,1,1,1,0,3,0,0,0,0,0,0,2,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17168,N46z59pQP58,0,5,4,1,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,1,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114148,yDO9pl8GC0,0,5,4,1,0,1,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
324058,N77y7iIIXuv,1,4,1,3,1,2,0,1,0,0,1,1,2,0,1,1,0,2,2,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
306482,N39Uc7ru04l,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113881,yDO9pl8GC0,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273523,mNzo8mGzu9,0,5,2,3,1,2,0,0,0,0,0,3,1,0,2,0,0,1,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
323202,N77y7iIIXuv,1,4,1,3,2,1,1,0,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
278401,z9svx3mA4s,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252452,N6bJ4auIa8L,0,10,10,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
238152,N3hSu07XfGd,0,5,4,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323315,N77y7iIIXuv,1,4,2,2,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
380971,LM96hW22T2,3,7,4,3,2,1,0,3,0,0,3,2,4,0,0,0,1,0,2,1,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
136021,N5LMy832c47,0,5,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290087,N34f4oB5Cod,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261609,ey9rvMnU57,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43238,N8o0mJnIpFH,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23671,N52vEY7f17k,1,9,4,5,3,2,1,0,0,0,0,4,4,0,0,2,2,0,2,0,1,0,0,2,7,5,0,1,0,0,0,0,0,0,0,0,0,0,1
103343,XqBaV46VbC,0,5,4,1,0,1,0,0,0,0,0,4,0,0,1,0,0,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39930,N6W08a98ZQV,0,5,3,2,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395377,XJyS25Yg27,1,4,1,3,2,1,1,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
136140,N5LMy832c47,0,5,4,1,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148244,N668lBbaKFE,0,10,10,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,2,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
278444,z9svx3mA4s,0,10,10,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,1,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381965,LM96hW22T2,3,7,3,4,4,0,2,1,0,0,2,0,5,1,0,0,0,0,0,1,1,0,0,2,5,5,0,1,0,1,1,1,0,0,0,0,0,0,0
338366,c1zVCHxCEz,0,10,8,2,0,2,0,0,0,0,0,4,5,0,2,0,2,0,1,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
270068,M7hLaVJGvX,1,4,4,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67020,g209g5Vve6,0,5,4,1,0,1,0,0,0,0,0,2,2,0,1,0,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169529,N7oiAa7MlW2,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188801,N9493h91NUB,0,5,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261736,ey9rvMnU57,0,5,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169650,N7oiAa7MlW2,1,4,3,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167125,N6O31vedZbI,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169387,N7oiAa7MlW2,0,5,1,4,1,3,0,0,0,0,0,3,1,0,2,0,1,1,2,1,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
108264,y8BlGe62E7,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252387,N6bJ4auIa8L,1,4,2,2,0,2,1,0,0,1,0,3,0,0,1,0,2,0,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
103483,XqBaV46VbC,1,4,4,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128910,N1to8tgu4IT,0,5,3,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
103381,XqBaV46VbC,0,5,3,2,1,1,0,0,0,0,0,4,0,0,1,0,0,1,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
43299,N8o0mJnIpFH,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222625,XNEgfvXx50,0,5,3,2,1,1,0,0,0,0,0,4,0,0,1,0,1,0,2,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238229,N3hSu07XfGd,0,5,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54716,N9hs21hUG5O,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113731,yDO9pl8GC0,2,13,0,13,13,0,2,0,0,1,1,3,9,0,0,0,0,0,2,0,7,0,0,3,5,14,0,0,0,0,1,1,0,0,0,0,1,0,1
54481,N9hs21hUG5O,0,5,1,4,1,3,0,0,0,0,0,4,0,0,2,0,0,2,3,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42863,N8o0mJnIpFH,1,9,1,8,8,0,0,1,0,0,1,1,7,0,0,0,0,0,2,0,6,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
269962,M7hLaVJGvX,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252613,N6bJ4auIa8L,0,5,4,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24183,N52vEY7f17k,2,8,1,7,7,0,1,1,1,1,0,4,3,0,0,0,0,0,2,0,0,0,0,4,7,8,0,1,0,1,1,0,0,0,0,0,1,0,1
136284,N5LMy832c47,1,4,4,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261556,ey9rvMnU57,0,5,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222784,XNEgfvXx50,0,5,4,1,0,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66920,g209g5Vve6,2,8,1,7,7,0,2,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,3,7,8,0,1,0,1,1,1,0,0,0,0,1,1,1
17481,N46z59pQP58,0,10,10,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,1,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54972,N9hs21hUG5O,0,5,2,3,2,1,0,0,0,0,0,4,0,0,1,0,0,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17203,N46z59pQP58,0,5,4,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42773,N8o0mJnIpFH,0,5,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
148373,N668lBbaKFE,1,4,2,2,2,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42963,N8o0mJnIpFH,1,3,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66964,g209g5Vve6,0,10,10,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151482,N6Ax4SKe470,0,10,9,1,1,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136270,N5LMy832c47,1,4,2,2,2,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
167338,N6O31vedZbI,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,N0BrbPbwCMz,2,3,2,1,1,0,0,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
188968,N9493h91NUB,0,10,7,3,2,1,0,0,0,0,0,3,6,0,0,1,1,0,2,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
169422,N7oiAa7MlW2,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119874,N0jSb6S70X1,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273340,mNzo8mGzu9,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24248,N52vEY7f17k,2,3,2,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
189035,N9493h91NUB,1,4,0,4,4,0,1,0,0,1,0,2,1,0,0,0,0,0,2,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
167456,N6O31vedZbI,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395546,XJyS25Yg27,0,7,7,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261528,ey9rvMnU57,0,10,9,1,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189100,N9493h91NUB,0,5,4,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169862,N7oiAa7MlW2,1,4,4,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289915,N34f4oB5Cod,0,5,4,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42802,N8o0mJnIpFH,1,4,1,3,3,0,0,0,0,0,1,3,1,0,0,0,0,0,2,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
382095,LM96hW22T2,1,4,2,2,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108488,y8BlGe62E7,0,5,3,2,1,1,0,0,0,0,0,2,2,0,1,0,0,1,2,1,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151731,N6Ax4SKe470,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119932,N0jSb6S70X1,0,10,9,1,0,1,0,0,0,0,0,4,5,0,0,1,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380944,LM96hW22T2,1,4,2,2,0,2,0,0,0,1,0,2,2,0,1,1,2,0,0,1,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
288940,N34f4oB5Cod,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167423,N6O31vedZbI,0,5,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261629,ey9rvMnU57,0,10,10,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23914,N52vEY7f17k,3,7,2,5,5,0,3,0,0,1,2,2,4,0,0,0,0,0,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
40016,N6W08a98ZQV,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252577,N6bJ4auIa8L,1,4,1,3,3,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
222879,XNEgfvXx50,1,4,2,2,1,1,1,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
23874,N52vEY7f17k,0,5,3,2,0,2,0,0,0,0,0,3,1,0,1,0,1,0,1,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
290232,N34f4oB5Cod,1,4,3,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
381284,LM96hW22T2,4,6,1,5,3,2,3,0,0,0,4,1,5,0,2,0,2,0,1,6,0,0,0,1,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0
43377,N8o0mJnIpFH,0,5,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381192,LM96hW22T2,2,3,2,1,0,1,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
324413,N77y7iIIXuv,0,5,4,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54890,N9hs21hUG5O,0,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103154,XqBaV46VbC,1,4,0,4,4,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
39960,N6W08a98ZQV,2,3,0,3,3,0,2,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
103055,XqBaV46VbC,1,4,4,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306581,N39Uc7ru04l,0,5,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113947,yDO9pl8GC0,0,5,3,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136064,N5LMy832c47,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24312,N52vEY7f17k,0,5,2,3,1,2,0,0,0,0,0,3,1,0,2,0,1,0,2,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
381408,LM96hW22T2,2,8,3,5,5,0,0,2,0,0,2,1,6,0,0,0,0,0,2,4,0,0,0,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0
54419,N9hs21hUG5O,1,4,1,3,3,0,1,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42852,N8o0mJnIpFH,1,19,0,19,19,0,0,1,0,0,1,0,18,0,0,0,0,0,1,0,17,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
24079,N52vEY7f17k,2,3,0,3,3,0,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1
381815,LM96hW22T2,2,78,0,78,78,0,0,2,1,0,1,1,76,0,0,0,0,0,2,5,73,0,0,2,4,74,0,0,0,1,1,0,0,0,1,1,0,0,0
119913,N0jSb6S70X1,0,5,3,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
